Artwork Title,Bibliography,Catalogue ID,Coverage,Creator,Current Location,Date,Link,New Attribution (Artist),Present Owner,Provenance,Publisher,Recent Auction?,Relation,Rights,Title,added,extended_resources_exhibit_pages,featured,files_count,files_resource,files_url,id,item_type_id,item_type_name,item_type_resource,item_type_url,modified,owner_id,owner_resource,owner_url,public,tags,url
None,None,123,United Kingdom,"Jan van der Heyde, Adriaen van de Velde",Waddesdon Collection,c. 1670,"<a href=""https://archive.org/stream/gri_33125000903597#page/n153/mode/1up"">https://archive.org/stream/gri_33125000903597#page/n153/mode/1up</a>","Title: ""A Canal Junction, near a Church""","<a title=""Waddesdon Collection"" href=""http://www.waddesdon.org.uk"">Waddesdon Collection</a>","Bought by Jan Yver (b.1747, d.1814) from the Pieter de Smeth van Alphen sale, Amsterdam, 1-2 Aug 1810, no. 38 for 2,999 florins; sold by Yver to Charles Maurice Prince of Talleyrand-Périgord (b.1754, d.1838) for 10,000 francs; bought by William Buchanan as part of the en-bloc purchase of Prince Tallyrand's collection, before planned Anon, sale, Henry, Paris, 7-8 July 1817; probably sold by William Buchanan to Charles Ferdinand, Duke of Berry (b.1778, d.1820); acquired by Prince Michel-Alexandrowitsch Galitzin (b.1804, d.1860) before 1825; bought by Brongeest for Baron Johan Verstolk van Soelen (b.1776, d.1845), The Hague, at Anon (Prince Galitzen etc) sale, Paris, 28 Feb ff. 1825, lot no. 78; for 8,010 francs; bought with the rest of the Verstolk collection en-bloc through Chaplin by Thomas Baring, Humphrey Mildmay and Jones Loyd, and selected by Thomas Baring (b.1799, d.1873) in 1846; inherited by his nephew Lord Northbrook (b.1826, d.1904); acquired by Baron Ferdinand de Rothschild (b.1839, d.1898) from Lord Northbrook; inherited by his sister Alice de Rothschild (b.1847, d.1922); inherited by her great-nephew James de Rothschild (b.1878, d.1957); bequeathed to Waddesdon The Rothschild Collection (The National Trust) in 1957.",None,None,None,None,"A Canal Junction, near a Church",2015-12-30T14:54:08+00:00,None,False,1,files,http://northbrook.omeka.net/api/files?item=1503,1503,18,Museum Data,item_types,http://northbrook.omeka.net/api/item_types/18,2016-01-14T19:29:22+00:00,29003,users,http://northbrook.omeka.net/api/users/29003,True,"Jan van der Heyde, Waddesdon Collection",http://northbrook.omeka.net/api/items/1503
None,None,124,None,Artus van der Neer,Mauritshuis,c. 1650,"<a href=""https://archive.org/stream/gri_33125000903597#page/n154/mode/1up"">https://archive.org/stream/gri_33125000903597#page/n154/mode/1up</a>","Title: ""River Landscape at Sunset""","<a href=""http://www.mauritshuis.nl"">Mauritshuis</a>","(?) Blok Collection, Haarlem, 1765; (?) Andreas Bonn, Amsterdam; Baron Johan Gijsbert Verstolk van Soelen (1776-1845), The Hague; bought together with 42 other paintings from the Verstolk van Soelen Collection by Sir Thomas Baring (1772-1848), 2nd Bart., London & Stratton Park, Hampshire, 28 June 1846 (see W.H.J. Weale & J.P. Richter, A Descriptive Catalogue of the Collection of Pictures Belonging to the Earl of Northbrook, London 1889, pp. 202-203); by inheritance to Sir Francis Baring (1796-1866), 3rd Bart., and 1st Baron Northbrook, 1848-1866; by inheritance to Thomas George Baring (1826-1904), 1st Earl Northbrook, 1866-1904; by inheritance to Francis George Baring (1850-1929), 2nd Earl Northbrook, 1904-1929; by inheritance to his first cousin, Francis Arthur Baring; Frits Lugt, Maartensdijk and The Hague; sold by him to Eduard August Veltman (1878-1965), Bussum; sold together with 22 other paintings to Otto Wertheimer Gallery, Basel, 1951; purchased, 1953",None,None,None,None,River Landscape at Sunset,2015-12-30T14:54:09+00:00,None,False,1,files,http://northbrook.omeka.net/api/files?item=1504,1504,18,Museum Data,item_types,http://northbrook.omeka.net/api/item_types/18,2016-01-14T19:29:54+00:00,29003,users,http://northbrook.omeka.net/api/users/29003,True,"Artus van der Neer, Mauritshuis",http://northbrook.omeka.net/api/items/1504
None,None,125,None,Aert van der Neer,Mauritshuis,c. 1650,"<a href=""http://www.mauritshuis.nl/en/explore/the-collection/artworks/river-landscape-912/detailgegevens/"">http://www.mauritshuis.nl/en/explore/the-collection/artworks/river-landscape-912/detailgegevens/</a>","Title: ""River Landscape""","<a href=""http://www.mauritshuis.nl"">Mauritshuis</a>","(?) Blok Collection, Haarlem, 1765; (?) Andreas Bonn, Amsterdam; Baron Johan Gijsbert Verstolk van Soelen (1776-1845), The Hague; bought together with 42 other paintings from the Verstolk van Soelen Collection by Sir Thomas Baring (1772-1848), 2nd Bart., London & Stratton Park, Hampshire, 28 June 1846 (see W.H.J. Weale & J.P. Richter, A Descriptive Catalogue of the Collection of Pictures Belonging to the Earl of Northbrook, London 1889, pp. 202-203); by inheritance to Sir Francis Baring (1796-1866), 3rd Bart., and 1st Baron Northbrook, 1848-1866; by inheritance to Thomas George Baring (1826-1904), 1st Earl Northbrook, 1866-1904; by inheritance to Francis George Baring (1850-1929), 2nd Earl Northbrook, 1904-1929; by inheritance to his first cousin, Francis Arthur Baring; Frits Lugt, Maartensdijk and The Hague; sold by him to Eduard August Veltman (1878-1965), Bussum; sold together with 22 other paintings to Otto Wertheimer Gallery, Basel, 1951; purchased, 1953",None,None,None,None,River Landscape,2015-12-30T14:54:09+00:00,None,False,1,files,http://northbrook.omeka.net/api/files?item=1505,1505,18,Museum Data,item_types,http://northbrook.omeka.net/api/item_types/18,2016-01-14T19:30:13+00:00,29003,users,http://northbrook.omeka.net/api/users/29003,True,"Artus van der Neer, Mauritshuis",http://northbrook.omeka.net/api/items/1505
None,"W. Schulz, Aert van der Neer, Ghent 2002, p. 270, cat. no. 572.",126,None,Aert van der Neer,None,None,"<a href=""http://www.sothebys.com/en/auctions/ecatalogue/2015/old-master-british-paintings-day-sale-l15034/lot.196.html"">http://www.sothebys.com/en/auctions/ecatalogue/2015/old-master-british-paintings-day-sale-l15034/lot.196.html</a>",None,None,"George Percy, 2nd Earl of Beverley, later 5th Duke of Northumberland (1778–1867);
Purchased by Thomas Baring (1799–1873), London, 1851;
By whom bequeathed to his nephew Baron Northbrook, later 1st Earl of Northbrook (1826–1904), London, 1871;
J.E. Rydemark, London, by 1955;
Anonymous sale, London, Sotheby's, 16 July 1980, lot 106 (withdrawn).
Sold at Sotheby's, London, England, July 9, 2015, lot 196.",None,Yes,None,None,A River Landscape by Moonlight with Boats and Settlements on Both Banks,2015-12-30T14:54:09+00:00,None,False,1,files,http://northbrook.omeka.net/api/files?item=1506,1506,18,Museum Data,item_types,http://northbrook.omeka.net/api/item_types/18,2016-09-06T17:18:44+00:00,29003,users,http://northbrook.omeka.net/api/users/29003,True,Artus van der Neer,http://northbrook.omeka.net/api/items/1506
None,None,127,None,Anthony van Dyck,None,1628,"<a href=""https://archive.org/stream/gri_33125000903597#page/n155/mode/1up"">https://archive.org/stream/gri_33125000903597#page/n155/mode/1up</a>","As ""Three Saints in Ecstacy Worshipping the Saviour"" plate XIX in 1885 Catalog, not KMSKA","<a href=""http://www.artgallery.yale.edu"">Yale University Art Gallery</a>",None,None,None,None,None,Ecstasy of St. Augustine,2015-12-30T14:54:09+00:00,None,False,1,files,http://northbrook.omeka.net/api/files?item=1507,1507,18,Museum Data,item_types,http://northbrook.omeka.net/api/item_types/18,2016-01-14T19:30:37+00:00,29003,users,http://northbrook.omeka.net/api/users/29003,True,"Anthony van Dyck, Yale University Art Gallery",http://northbrook.omeka.net/api/items/1507
None,None,128,Boston,attributed to Jean de Reyn,MFA Boston,about 1640,"<a href=""https://archive.org/stream/gri_33125000903597#page/n156/mode/1up"">https://archive.org/stream/gri_33125000903597#page/n156/mode/1up</a>","MFA Boston lists this artist as ""Attributed to Jean de Reyn"" and calls it ""Lute Player""","<a href=""http://www.mfa.org"">MFA Boston</a>","Possibly Victor Amadeus I, Prince of Carignano (b. 1690 - d. 1741), Paris; July 30, 1742, possibly in the Carignano sale, Hôtel de Soissons, Paris, and sold for 400 fr. [see note 1]. Jean Paris de Montmartel (b. 1690 - d. 1766), Brunoy, France; December 2, 1776, posthumous Montmartel sale, Paris, lot 23, sold for 6000 fr. to Jean-Baptiste-Pierre Lebrun (b. 1748 - d. 1813), Paris. 1780, Antoine Poullain, Paris; March 20, 1780, Poullain sale, lot 34, sold for 2436 fr. to M. de Courmont. 1787, Sir John Lambert (b. 1728 - d. 1799), 3d Bt., Paris; March 27, 1787, Lambert sale, Paris, lot 62, sold for 1800 fr. to Jean-Baptiste-Pierre Lebrun, Paris. By 1808, Lucien Bonaparte (b. 1775 - d. 1840), 1st Prince de Canino, Rome [see note 2]; February 6, 1815, Bonaparte sale, through William Buchanan, New Gallery, Pall Mall, London, lot 157, unsold; May 15, 1816, Bonaparte sale, George Stanley, London, lot 102, sold for £84 to George Stanley. 1853, sold by a Mr. Smith (possibly John Smith, b. 1781 - d. 1855) to Sir Thomas Baring (b. 1799 - d. 1873), Stratton Park, Hampshire, England [see note 3]; until 1930, by descent through the Earls of Northbrook at Stratton Park; about 1930, sold by the Earls of Northbrook to P. and D. Colnaghi and Co., London; 1934, sold by Colnaghi to the MFA for $8506. (Accession Date: October 4, 1934) NOTES: [1] According to Théodore Lejeune, Guide Théoretique et Pratique de L'Amateur de Tableaux, vol. 2 (Paris, 1864), p. 364. Attributed to van Dyck in this sale and in all subsequent collections until its purchase from Colnaghi. [2] Galleria del Senatore Luciano Bonaparte, Rome, 1808, no. 43, ""Il suonatore di Guitarra, di Vandick"". See Marina Natoli, ""Lucien Bonaparte, le sue collezioni d'arte e le sue dimore a Roma e nel Lazio (1804-1840),"" Paragone Arte 41 (November, 1990), p. 104. [3] According to information provided by Colnaghi at the time of the painting's sale. The painting was lent under the name of Thomas Baring to the Royal Academy in 1870 (cat. no. 38), and that of the Earl of Northbrook to the ""Exhibition of Works of Sir Anthony Van Dyck"" (Grosvenor Gallery, London, 1887, cat. no. 5), to the ""Exhibition of Works by Van Dyck"" (Royal Academy, London, 1900, cat. no. 86), and Burlington Fine Arts Club, 1912 (cat. no. 33). After Thomas Baring's death in 1873 the painting passed to his nephew, Thomas George Baring (b. 1826 - d. 1904), 1st Earl of Northbrook.",None,None,None,None,Guitar Player,2015-12-30T14:54:09+00:00,None,False,1,files,http://northbrook.omeka.net/api/files?item=1508,1508,18,Museum Data,item_types,http://northbrook.omeka.net/api/item_types/18,2016-06-22T15:36:48+00:00,29003,users,http://northbrook.omeka.net/api/users/29003,True,"Anthony van Dyck, MFA Boston",http://northbrook.omeka.net/api/items/1508
None,None,129,USA,Anthony van Dyck,Yale Center for British Art,1637-1638,"<a href=""https://archive.org/stream/gri_33125000903597#page/n157/mode/1up"">https://archive.org/stream/gri_33125000903597#page/n157/mode/1up</a> <br /><a href=""https://archive.org/stream/gri_33125000903597#page/n160/mode/1up"">https://archive.org/stream/gri_33125000903597#page/n160/mode/1up</a> <br /><a href=""https://archive.org/stream/gri_33125000903597#page/n162/mode/1up"">https://archive.org/stream/gri_33125000903597#page/n162/mode/1up</a>",None,"<a href=""http://www.britishart.yale.edu"">Yale Center for British Art</a>",None,None,None,None,None,Earl of Newport,2015-12-30T14:54:09+00:00,None,False,1,files,http://northbrook.omeka.net/api/files?item=1509,1509,18,Museum Data,item_types,http://northbrook.omeka.net/api/item_types/18,2016-01-14T19:31:46+00:00,29003,users,http://northbrook.omeka.net/api/users/29003,True,"Anthony van Dyck, Yale Center for British Art",http://northbrook.omeka.net/api/items/1509
None,None,130,USA,Anthony van Dyck,NGA DC,1633,"<a href=""https://archive.org/stream/gri_33125000903597#page/n163/mode/1up"">https://archive.org/stream/gri_33125000903597#page/n163/mode/1up</a> <br /><a href=""https://archive.org/stream/gri_33125000903597#page/n166/mode/1up"">https://archive.org/stream/gri_33125000903597#page/n166/mode/1up</a>",None,"<a href=""http://www.nga.gov"">National Gallery of Art, Washington D.C.</a>",None,None,None,None,None,"Queen Henrietta Maria, Sir Jeffrey Hudson and a Monkey",2015-12-30T14:54:09+00:00,None,False,1,files,http://northbrook.omeka.net/api/files?item=1510,1510,18,Museum Data,item_types,http://northbrook.omeka.net/api/item_types/18,2016-01-14T19:32:04+00:00,29003,users,http://northbrook.omeka.net/api/users/29003,True,"Anthony van Dyck, NGA DC",http://northbrook.omeka.net/api/items/1510
None,None,131,None,Anthony van Dyck,None,None,"<a href=""https://archive.org/stream/gri_33125000903597#page/n168/mode/1up"">https://archive.org/stream/gri_33125000903597#page/n168/mode/1up</a>",None,None,None,None,None,None,None,Adam de Coster,2015-12-30T14:54:10+00:00,None,False,0,files,http://northbrook.omeka.net/api/files?item=1511,1511,18,Museum Data,item_types,http://northbrook.omeka.net/api/item_types/18,2016-01-08T19:37:16+00:00,29003,users,http://northbrook.omeka.net/api/users/29003,True,Anthony van Dyck,http://northbrook.omeka.net/api/items/1511
None,None,132,None,Jan van Goyen,None,None,"<a href=""https://archive.org/stream/gri_33125000903597#page/n168/mode/1up"">https://archive.org/stream/gri_33125000903597#page/n168/mode/1up</a>",No obvious results,None,None,None,None,None,None,View on a River,2015-12-30T14:54:10+00:00,None,False,0,files,http://northbrook.omeka.net/api/files?item=1512,1512,18,Museum Data,item_types,http://northbrook.omeka.net/api/item_types/18,2016-01-08T19:36:44+00:00,29003,users,http://northbrook.omeka.net/api/users/29003,True,Jan van Goyen,http://northbrook.omeka.net/api/items/1512
None,None,133,None,Samuel van Hoogstraeten,None,None,"<a href=""https://archive.org/stream/gri_33125000903597#page/n169/mode/1up"">https://archive.org/stream/gri_33125000903597#page/n169/mode/1up</a>",None,None,None,None,None,None,None,Portrait,2015-12-30T14:54:10+00:00,None,False,0,files,http://northbrook.omeka.net/api/files?item=1513,1513,18,Museum Data,item_types,http://northbrook.omeka.net/api/item_types/18,2016-01-08T19:36:13+00:00,29003,users,http://northbrook.omeka.net/api/users/29003,True,Samuel van Hoogstraeten,http://northbrook.omeka.net/api/items/1513
None,None,134,None,Jan van Huysum,None,c. 1732-1733,"<a href=""https://archive.org/stream/gri_33125000903597#page/n169/mode/1up"">https://archive.org/stream/gri_33125000903597#page/n169/mode/1up</a>",None,None,"art dealer Christianus Johannes Nieuwenhuys, Brussels/London
- 1867 verkocht in bovenstaand jaar aan Earl of Northbrook
private collection Sir Thomas Baring (1st Earl of Northbrook), London/East Hampshire
1867 -",None,None,None,None,Vase with Flowers,2015-12-30T14:54:10+00:00,None,False,1,files,http://northbrook.omeka.net/api/files?item=1514,1514,18,Museum Data,item_types,http://northbrook.omeka.net/api/item_types/18,2016-01-14T19:32:54+00:00,29003,users,http://northbrook.omeka.net/api/users/29003,True,Jan van Huysum,http://northbrook.omeka.net/api/items/1514
None,None,135,None,Jan van Kessel,None,None,"<a href=""https://archive.org/stream/gri_33125000903597#page/n170/mode/1up"">https://archive.org/stream/gri_33125000903597#page/n170/mode/1up</a>",None,None,None,None,None,None,None,Landscape,2015-12-30T14:54:10+00:00,None,False,0,files,http://northbrook.omeka.net/api/files?item=1515,1515,18,Museum Data,item_types,http://northbrook.omeka.net/api/item_types/18,2016-01-08T19:30:29+00:00,29003,users,http://northbrook.omeka.net/api/users/29003,True,Jan van Kessel,http://northbrook.omeka.net/api/items/1515
None,None,136,Austria,Michael van Musscher,Princely Collections of Liectenstein,c. 1665-1667,"<a href=""https://archive.org/stream/gri_33125000903597#page/n171/mode/1up"">https://archive.org/stream/gri_33125000903597#page/n171/mode/1up</a> <br /><a href=""https://archive.org/stream/gri_33125000903597#page/n174/mode/1up"">https://archive.org/stream/gri_33125000903597#page/n174/mode/1up</a>",None,"<a href=""http://www.liechtensteincollections.at"">Princely Collections of Liechtenstein</a>",None,None,None,None,None,Willem van de Velde the Younger,2015-12-30T14:54:10+00:00,None,False,1,files,http://northbrook.omeka.net/api/files?item=1516,1516,18,Museum Data,item_types,http://northbrook.omeka.net/api/item_types/18,2016-01-14T19:33:25+00:00,29003,users,http://northbrook.omeka.net/api/users/29003,True,"Michael van Musscher, Princely Collections of Liechtenstein",http://northbrook.omeka.net/api/items/1516
None,None,137,None,Adrian van Ostade,Unknown,None,"<a href=""https://archive.org/stream/gri_33125000903597#page/n176/mode/1up"">https://archive.org/stream/gri_33125000903597#page/n176/mode/1up</a>",None,None,"Sir Thomas Baring.
Lord Northbrook.
Sir Harry Hague and by descent to the present owner. 
For sale at Christie's, London, England, October 26, 2011.",None,"Yes
",None,None,Peasants Carousing and Playing Cards in a Tavern,2015-12-30T14:54:10+00:00,None,False,1,files,http://northbrook.omeka.net/api/files?item=1517,1517,18,Museum Data,item_types,http://northbrook.omeka.net/api/item_types/18,2016-09-06T17:15:22+00:00,29003,users,http://northbrook.omeka.net/api/users/29003,True,"Adrian van Ostade, Unknown",http://northbrook.omeka.net/api/items/1517
None,None,138,None,Adrian van Ostade,Unknown,1650-1675,"<a href=""https://archive.org/stream/gri_33125000903597#page/n176/mode/1up"">https://archive.org/stream/gri_33125000903597#page/n176/mode/1up</a>",None,None,"private collection Pieter Bisschop, Rotterdam
1752 - 1758
private collection Jan Bisschop, Rotterdam
- 1771
private collection John Hope, Amsterdam/DenHaag
gekocht met gehele schilderijenverzameling Bisschop
1771 -
private collection Sir Thomas Baring (1st Earl of Northbrook), London/East Hampshire
vermoedelijk in veiling 1848 door eigenaar zelf gekocht; daarna althans nog. weer in verz. Northbrook
private collection Sir Thomas Baring (1st Earl of Northbrook), London/East Hampshire , inv./cat.nr 138 (1889)",None,None,None,None,The Musician,2015-12-30T14:54:10+00:00,None,False,1,files,http://northbrook.omeka.net/api/files?item=1518,1518,18,Museum Data,item_types,http://northbrook.omeka.net/api/item_types/18,2016-01-14T19:34:29+00:00,29003,users,http://northbrook.omeka.net/api/users/29003,True,"Adrian van Ostade, Unknown",http://northbrook.omeka.net/api/items/1518
